last,first,state,congress,icpsr,majority,afam,latino,votepct,chair,subchr,seniority,state_leg,state_leg_prof,maj_leader,min_leader,votepct_sq,les,south_dem,minwomen,meddist,majwomen,house_service,house_les,amles,power,up_for_reelection,freshman,retiree,altamles,sensq,thomas_name,st_name,cd,house,senate,fullamles
,,,105,2605,0,0,0,62,0,0,22,0,0,0,0,3844,1.8690128,0,0,0.62949997,0,,,,0,,0,,,484,"Dingell, John",MI,16,1,0,
,,,105,15036,0,0,0,65,0,0,8,0,0,0,0,4225,0.50872678,0,0,0.37549999,0,,,,0,,0,,,64,"Lipinski, William",IL,3,1,0,
,,,105,14835,1,0,0,65,0,1,9,0,0,0,0,4225,1.7376736,0,0,0.31949997,0,,,,0,,0,,,81,"Hunter, Duncan",CA,52,1,0,
,,,105,29549,1,0,0,63,0,0,2,0,0,0,0,3969,0.87800765,0,0,0.41850001,1,,,,1,,0,,,4,"Myrick, Sue",NC,9,1,0,
,,,105,29371,1,0,0,55,0,0,3,1,0.255,0,0,3025,0.79097325,0,0,0.082499988,0,,,,0,,0,,,9,"Franks, Bob",NJ,7,1,0,
,,,105,29544,1,0,0,46,0,1,2,0,0,0,0,2116,0.65365368,0,0,0.072499998,1,,,,0,,0,,,4,"Kelly, Sue",NY,19,1,0,
,,,105,39300,1,0,0,71,0,0,3,0,0,0,0,5041,0.16688925,0,0,0.37349999,0,,,,0,,0,,,9,"Inglis, Bob",SC,4,1,0,
Graham,Bob,FL,105,15503,0,0,0,65,0,0,6,1,0.255,0,0,4225,1.1633945,1,0,0.41500002,0,0,0,1.2480134,1,1,0,0,1.2458633,36,,,,0,1,1.3326323
,,,105,29768,0,0,0,50,0,0,1,1,0.198,0,0,2500,0,0,0,0.4325,0,,,,0,,1,,,1,"Smith, Adam",WA,9,1,0,
,,,105,14053,0,0,0,65,0,0,13,0,0,0,0,4225,1.0884629,0,0,0.93349999,0,,,,1,,0,,,169,"Stark, Fortney",CA,13,1,0,
,,,105,14657,1,0,0,74,1,0,10,1,0.249,0,0,5476,3.7436521,0,0,0.54750001,0,,,,0,,0,,,100,"Sensenbrenner, James",WI,9,1,0,
,,,105,29725,1,0,0,50,0,0,1,1,0.086999997,0,0,2500,0.01808078,0,0,0.1635,1,,,,1,,1,,,1,"Northup, Anne",KY,3,1,0,
,,,105,15124,0,0,0,69,0,0,7,0,0,0,0,4761,0.6199922,0,0,0.62049997,0,,,,1,,0,,,49,"Visclosky, Peter",IN,1,1,0,
,,,105,15412,0,1,0,85,0,0,6,0,0,0,0,7225,0.01808078,0,0,0.5905,0,,,,0,,0,,,36,"Flake, Floyd",NY,6,1,0,
,,,105,15445,1,0,0,76,0,1,6,1,0.191,0,0,5776,4.7049837,0,0,0.26350001,0,,,,0,,0,,,36,"Smith, Lamar",TX,21,1,0,
,,,105,14632,0,0,0,64,0,0,10,1,0.35499999,0,0,4096,0.1808078,0,0,0.45750001,0,,,,1,,0,,,100,"Hall, Tony",OH,3,1,0,
,,,105,15029,0,0,0,77,0,0,8,0,0,0,0,5929,0.19888857,0,1,0.55449998,0,,,,1,,0,,,64,"Kaptur, Marcy",OH,9,1,0,
,,,105,15427,0,0,0,84,0,0,6,0,0,0,0,7056,0.61836267,0,0,0.61650002,0,,,,0,,0,,,36,"Kennedy, Joseph",MA,8,1,0,
Durbin,Richard,IL,105,15021,0,0,0,56,0,0,1,0,0,0,0,3136,0.2498039,0,0,0.57300001,0,1,0.62092525,0.3038801,0,0,1,0,0.30764249,1,,,,0,1,0.35795629
,,,105,29300,1,0,0,63,0,1,3,0,0,0,0,3969,0.75144219,0,0,0.28149998,0,,,,0,,0,,,9,"Everett, Terry",AL,2,1,0,
,,,105,29538,1,0,0,51,0,0,2,1,0.041999999,0,0,2601,0.23921236,0,0,0.2115,0,,,,0,,0,,,4,"Bass, Charles",NH,2,1,0,
,,,105,29704,1,0,0,56,0,0,1,0,0,0,0,3136,1.5136352,0,0,0.22450002,0,,,,0,,1,,,1,"Hutchinson, Asa",AR,3,1,0,
,,,105,15437,0,0,0,65,0,0,6,1,0.164,0,0,4225,0.80568451,1,0,0.3475,0,,,,0,,0,,,36,"Pickett, Owen",VA,2,1,0,
,,,105,29126,1,0,0,70,0,0,4,1,0.199,0,0,4900,0.1808078,0,0,0.1815,0,,,,1,,0,,,16,"Ramstad, Jim",MN,3,1,0,
,,,105,29340,1,0,0,61,0,0,3,1,0.133,0,0,3721,0.85704541,0,0,0.36449999,0,,,,1,,0,,,9,"Collins, Mac",GA,3,1,0,
,,,105,29723,1,0,0,52,0,0,1,0,0,0,0,2704,0.16688925,0,0,0.41549999,0,,,,0,,1,,,1,"Ryun, Jim",KS,2,1,0,
,,,105,29323,1,0,0,55,0,1,3,0,0,0,0,3025,2.2211521,0,0,0.20650001,0,,,,0,,0,,,9,"Calvert, Ken",CA,43,1,0,
Domenici,Pete,NM,105,14103,1,0,0,65,1,1,13,0,0,0,0,4225,2.2870903,0,0,0.104,0,0,0,1.926689,1,0,0,0,1.9189008,169,,,,0,1,1.5662878
,,,105,,0,0,0,,0,0,3,0,,0,0,,2.2618117,0,0,,0,,,,0,,0,,,9,"Underwood, Robert",GU,1,1,0,
,,,105,29749,1,0,0,51,0,0,1,1,0.18799999,0,0,2601,0.52940774,0,0,0.22650002,0,,,,1,,1,,,1,"Watkins, Wes",OK,3,1,0,
,,,105,13042,1,0,0,90,1,0,14,1,0.28099999,0,0,8100,3.1152353,0,0,0.1745,0,,,,0,,0,,,196,"Spence, Floyd",SC,2,1,0,
,,,105,29364,1,0,0,55,0,0,3,1,0.653,0,0,3025,0.89047724,0,0,0.34450001,0,,,,0,,0,,,9,"Smith, Nick",MI,7,1,0,
Conrad,Kent,ND,105,15502,0,0,0,58,0,0,6,0,0,0,0,3364,0.14956874,0,0,0.48500001,0,0,0,0.1617654,1,0,0,0,0.1631331,36,,,,0,1,0.17396206
,,,105,29548,1,0,0,62,0,0,2,0,0,0,0,3844,0.85992688,0,0,0.27149999,0,,,,0,,0,,,4,"Burr, Richard",NC,5,1,0,
,,,105,29573,0,1,0,,0,0,2,0,0,0,0,,0.31597838,1,1,0.63849998,0,,,,0,,0,,,4,"Jackson-Lee, Sheila",TX,18,1,0,
,,,105,29709,0,0,1,47,0,0,1,0,0,0,0,2209,0.057858493,0,1,0.54549998,0,,,,0,,1,,,1,"Sanchez, Loretta",CA,46,1,0,
,,,105,29585,0,1,0,94,0,0,2,0,0,0,0,8836,0.036161561,0,0,0.81050003,0,,,,0,,0,,,4,"Jackson, Jesse",IL,2,1,0,
Enzi,Michael,WY,105,49706,1,0,0,54,0,0,1,1,0.056000002,0,0,2916,1.1203043,0,0,0.45899996,0,0,0,1.1507668,0,0,1,0,1.1409543,1,,,,0,1,1.1812294
,,,105,29331,1,0,0,62,0,1,3,1,0.255,0,0,3844,2.0074275,0,0,0.3125,0,,,,0,,0,,,9,"Mica, John",FL,7,1,0,
,,,105,14290,1,0,0,51,0,0,1,0,0,0,0,2601,0.56828254,0,0,0.75049996,0,,,,0,,1,,,1,"Paul, Ron",TX,14,1,0,
,,,105,14664,0,0,0,52,0,0,10,0,0,0,0,2704,1.4738574,1,0,0.2455,0,,,,0,,0,,,100,"Stenholm, Charles",TX,17,1,0,
,,,105,15634,1,0,1,100,0,1,5,1,0.255,0,0,10000,1.611369,0,0,0.0955,1,,,,0,,0,,,25,"Ros-Lehtinen, Ileana",FL,18,1,0,
,,,105,29586,0,1,0,85,0,0,1,1,0.56999999,0,0,7225,0.38107055,0,1,0.6785,0,,,,0,,1,,,1,"Millender-McDonald, Juanita",CA,37,1,0,
,,,105,29532,1,0,0,53,0,0,2,1,0.199,0,0,2809,0.072323121,0,0,0.42049998,0,,,,0,,0,,,4,"Gutknecht, Gil",MN,1,1,0,
Brownback,Sam,KS,105,29523,1,0,0,54,0,1,1,0,0,0,0,2916,0.32584411,0,0,0.33199999,0,1,0.057392202,0.36522776,0,1,1,0,0.36237419,1,,,,0,1,0.40461141
,,,105,29392,1,0,0,70,0,0,3,1,0.25,0,0,4900,0.13434385,0,0,0.32550001,0,,,,1,,0,,,9,"Istook, Ernest",OK,5,1,0,
Gorton,Slade,WA,105,14904,1,0,0,56,0,1,5,1,0.212,0,0,3136,1.4149678,0,0,0.12899999,0,0,0,1.4334742,1,0,0,0,1.4568883,25,,,,0,1,1.4519806
,,,105,15601,1,0,0,66,0,0,5,0,0,1,0,4356,1.292995,0,0,0.3775,0,,,,0,,0,,,25,"Cox, Christopher",CA,47,1,0,
,,,105,29360,0,0,0,71,0,0,3,1,0.653,0,0,5041,0.5724448,0,0,0.5675,0,,,,0,,0,,,9,"Stupak, Bart",MI,1,1,0,
,,,105,29748,0,0,0,49,0,0,1,1,0.315,0,0,2401,0.75857675,0,0,0.64749998,0,,,,0,,1,,,1,"Kucinich, Dennis",OH,10,1,0,
Robb,Charles,VA,105,15705,0,0,0,46,0,0,5,0,0,0,0,2116,0.4150461,1,0,0.39200002,0,0,0,0.45673054,1,0,0,0,0.44795102,25,,,,0,1,0.49841499
Gregg,Judd,NH,105,14826,1,0,0,48,0,1,3,0,0,0,0,2304,0.7013281,0,0,0.27499998,0,1,0.60901421,0.45811957,1,1,0,0,0.47500378,9,,,,0,1,0.21491104
,,,105,15410,0,0,0,66,0,0,6,0,0,0,0,4356,0.80804104,0,0,0.70649999,0,,,,0,,0,,,36,"DeFazio, Peter",OR,4,1,0,
,,,105,39508,1,0,0,73,0,0,2,0,0,0,0,5329,0.20250472,0,0,0.54049999,0,,,,0,,0,,,4,"Scarborough, Joe",FL,1,1,0,
,,,105,29555,1,0,0,55,0,0,2,0,0,0,0,3025,0.14464624,0,0,0.61250001,0,,,,0,,0,,,4,"Coburn, Tom",OK,2,1,0,
,,,105,29350,1,0,0,65,0,1,3,0,0,0,0,4225,0.054242339,0,0,0.28049999,0,,,,0,,0,,,9,"Buyer, Stephen",IN,5,1,0,
Jeffords,James,VT,105,14240,1,0,0,50,1,0,5,1,0.13,0,0,2500,2.6664422,0,0,0.169,0,1,0.90687311,2.3430862,1,0,0,0,2.3718712,25,,,,0,1,2.0197303
Inhofe,James,OK,105,15424,1,0,0,57,0,1,2,1,0.25,0,0,3249,0.26674941,0,0,0.57600003,0,1,0.18223955,0.34988245,1,0,0,0,0.34507617,4,,,,0,1,0.4330155
,,,105,39301,0,1,0,69,0,0,3,0,0,0,0,4761,0.036161561,1,0,0.69150001,0,,,,0,,0,,,9,"Clyburn, James",SC,6,1,0,
Kempthorne,Dirk,ID,105,49302,1,0,0,57,0,1,3,0,0,0,0,3249,0.23181145,0,0,0.37999997,0,0,0,0.25825617,1,1,0,0,0.26403829,9,,,,0,1,0.28470087
,,,105,15618,1,0,0,60,0,0,5,1,0.65899998,0,0,3600,0.77665758,0,0,0.37549996,0,,,,0,,0,,,25,"Paxon, Bill",NY,27,1,0,
,,,105,15454,0,0,0,61,0,0,5,1,0.255,0,0,3721,0.59052557,0,0,0.56049997,0,,,,0,,0,,,25,"Pallone, Frank",NJ,6,1,0,
Chafee,John,RI,105,14500,1,0,0,65,1,1,11,1,0.142,0,0,4225,2.343899,0,0,0.092,0,0,0,2.3131409,1,0,0,0,2.3375244,121,,,,0,1,2.2823827
Kennedy,Edward,MA,105,10808,0,0,0,58,0,0,18,0,0,0,0,3364,0.32215795,0,0,0.588,0,0,0,0.42573896,1,0,0,0,0.40490469,324,,,,0,1,0.52932
,,,105,29149,0,0,0,66,0,0,4,0,0,0,0,4356,0.35248816,1,0,0.47350001,0,,,,1,,0,,,16,"Moran, James",VA,8,1,0,
Byrd,Robert,WV,105,1366,0,0,0,69,0,0,20,1,0.15000001,0,0,4761,0.050713614,0,0,0.477,0,0,0,0.095598504,1,0,0,0,0.099396169,400,,,,0,1,0.14048339
,,,105,29318,0,0,0,52,0,0,3,0,0,0,0,2704,0.072323121,0,1,0.4305,0,,,,0,,0,,,9,"Harman, Jane",CA,36,1,0,
,,,105,29132,0,0,0,76,0,0,4,0,0,0,0,5776,1.0392096,0,0,0.4445,0,,,,0,,0,,,16,"Andrews, Robert",NJ,1,1,0,
,,,105,10607,1,0,0,60,0,1,18,0,0,0,0,3600,3.2563415,0,0,0.004499995,0,,,,1,,0,,,324,"McDade, Joseph",PA,10,1,0,
,,,105,29750,0,0,0,51,0,0,1,1,0.153,0,0,2601,0.072323121,0,1,0.53049999,0,,,,0,,1,,,1,"Hooley, Darlene",OR,5,1,0,
Kyl,Jon,AZ,105,15429,1,0,0,54,0,1,2,0,0,0,0,2916,1.9360266,0,0,0.47199997,0,1,0.54791844,1.8899862,0,0,0,0,1.8929902,4,,,,0,1,1.8439457
Lautenberg,Frank,NJ,105,14914,0,0,0,50,0,0,8,0,0,0,0,2500,0.63815659,0,0,0.54500002,0,0,0,0.7015695,1,0,0,0,0.69078714,64,,,,0,1,0.7649824
Roberts,Pat,KS,105,14852,1,0,0,62,0,1,1,0,0,0,0,3844,0.15175773,0,0,0.24600001,0,1,0.64547014,0.17216338,1,0,1,0,0.16693957,1,,,,0,1,0.19256903
Lieberman,Joseph,CT,105,15704,0,0,0,67,0,0,5,1,0.2,0,0,4489,0.38214737,0,0,0.373,0,0,0,0.39671367,1,0,0,0,0.3927967,25,,,,0,1,0.41127998
,,,105,29734,1,0,0,61,0,0,1,0,0,0,0,3721,0.021696936,0,0,0.2465,0,,,,0,,1,,,1,"Pickering, Charles",MS,3,1,0,
,,,105,15007,1,0,0,64,0,1,8,0,0,0,0,4096,0.37438294,0,0,0.060500003,0,,,,0,,0,,,64,"Boehlert, Sherwood",NY,23,1,0,
,,,105,15444,0,0,0,57,0,0,6,1,0.40700001,0,0,3249,0.38385862,0,1,0.67750001,0,,,,1,,0,,,36,"Slaughter, Louise",NY,28,1,0,
,,,105,39303,0,0,1,,0,0,3,1,0.20999999,0,0,,0,1,0,,0,,,,0,,0,,,9,"Tejeda, Frank",TX,28,1,0,
,,,105,29705,0,0,0,49,0,0,1,0,0,0,0,2401,0.054242339,0,1,0.45750001,0,,,,0,,1,,,1,"Tauscher, Ellen",CA,10,1,0,
,,,105,29553,1,0,0,55,0,0,2,0,0,0,0,3025,2.9556231,0,0,0.071500011,0,,,,0,,0,,,4,"LaTourette, Steven",OH,19,1,0,
,,,105,13035,0,1,0,91,0,0,14,1,0.40700001,0,0,8281,0.55537701,0,0,0.71950001,0,,,,1,,0,,,196,"Rangel, Charles",NY,15,1,0,
,,,105,29727,0,0,0,53,0,0,1,1,0.14399999,0,0,2809,0.054242339,1,0,0.30849999,0,,,,0,,1,,,1,"John, Christopher",LA,7,1,0,
,,,105,15630,1,0,0,55,0,1,5,0,0,0,0,3025,3.4271061,0,0,0.035499997,0,,,,1,,0,,,25,"Walsh, James",NY,25,1,0,
,,,105,29737,1,0,0,49,0,0,1,0,0,0,0,2401,0.10848468,0,0,0.28349999,0,,,,1,,1,,,1,"Hulshof, Kenny",MO,9,1,0,
,,,105,29546,1,0,0,63,0,0,2,1,0.20299999,0,0,3969,1.694989,0,0,0.28549999,0,,,,0,,0,,,4,"Jones, Walter",NC,3,1,0,
Hutchinson,Tim,AR,105,29306,1,0,0,53,0,0,1,1,0.105,0,0,2809,0.26917174,0,0,0.34299999,0,1,2.1523218,0.28581116,0,0,1,0,0.27921423,1,,,,0,1,0.30245057
,,,105,14430,0,0,0,59,0,0,11,1,0.463,0,0,3481,1.0745552,0,0,0.56849998,0,,,,0,,0,,,121,"Kildee, Dale",MI,9,1,0,
,,,105,15051,1,0,0,66,0,1,8,0,0,0,0,4356,4.2478991,0,0,0.2395,0,,,,1,,0,,,64,"Packard, Ron",CA,48,1,0,
Torricelli,Robert,NJ,105,15071,0,0,0,53,0,0,1,0,0,0,0,2809,0.6106264,0,0,0.39900002,0,1,0.65714771,0.68049538,1,0,1,0,0.67306262,1,,,,0,1,0.75036436
Allard,Wayne,CO,105,29108,1,0,0,51,0,0,1,1,0.30000001,0,0,2601,0.60566133,0,0,0.48099998,0,1,0.94817072,0.48252335,0,0,1,0,0.47958162,1,,,,0,1,0.35938537
,,,105,29118,1,0,0,53,0,0,4,0,0,0,0,2809,0.42446306,0,0,0.26449999,0,,,,1,,0,,,16,"Nussle, Jim",IA,2,1,0,
Landrieu,Mary,LA,105,49702,0,0,0,50,0,0,1,1,0.185,0,0,2500,0.26501247,1,1,0.373,0,0,0,0.27495185,0,0,1,0,0.27195898,1,,,,0,1,0.28489122
,,,105,29374,1,0,0,64,0,1,3,0,0,0,0,4096,2.7691934,0,0,0.044500001,0,,,,0,,0,,,9,"Lazio, Rick",NY,2,1,0,
,,,105,14239,1,0,0,64,1,0,12,1,0.34400001,0,0,4096,9.0622072,0,0,0.1725,0,,,,0,,0,,,144,"Hyde, Henry",IL,6,1,0,
Breaux,John,LA,105,13056,0,0,0,73,0,0,6,0,0,0,0,5329,0.3177979,1,0,0.294,0,1,3.9511442,0.31942642,1,1,0,0,0.31856743,36,,,,0,1,0.32105494
Kerrey,J.,NE,105,15702,0,0,0,55,0,0,5,0,0,0,0,3025,0.17275211,0,0,0.382,0,0,0,0.22841738,1,0,0,0,0.23288167,25,,,,0,1,0.28408265
Specter,Arlen,PA,105,14910,1,0,0,49,1,1,9,0,0,0,0,2401,2.5030997,0,0,0.094999999,0,0,0,2.489157,1,1,0,0,2.4872108,81,,,,0,1,2.4752142
,,,105,15245,0,0,0,50,0,0,4,1,0.27599999,0,0,2500,0.23505014,0,0,0.65749997,0,,,,0,,0,,,16,"Abercrombie, Neil",HI,1,1,0,
Levin,Carl,MI,105,14709,0,0,0,58,0,0,10,0,0,0,0,3364,0.52725452,0,0,0.54900002,0,0,0,0.60633028,1,0,0,0,0.62441033,100,,,,0,1,0.68540603
,,,105,14413,0,0,0,66,0,0,11,0,0,0,0,4356,0.14880848,0,0,0.50449997,0,,,,1,,0,,,121,"Dicks, Norman",WA,6,1,0,
Snowe,Olympia,ME,105,14661,1,0,0,60,0,1,2,1,0.161,0,0,3600,1.5111077,0,0,0.090999998,1,1,0.54406804,1.7859797,1,0,0,0,1.7821872,4,,,,0,1,2.0608518
Ashcroft,John,MO,105,49501,1,0,0,60,0,1,2,0,0,0,0,3600,0.44658342,0,0,0.44399998,0,0,0,0.48771229,0,0,0,0,0.49032789,4,,,,0,1,0.52884114
,,,105,14802,1,0,0,75,1,0,9,0,0,0,0,5625,2.8277378,0,0,0.22250001,0,,,,0,,0,,,81,"Bliley, Tom",VA,7,1,0,
Inouye,Daniel,HI,105,4812,0,0,0,57,0,0,18,1,0.24600001,0,0,3249,0.49321139,0,0,0.47100002,0,0,0,0.53525943,1,1,0,0,0.52976561,324,,,,0,1,0.57730746
,,,105,29117,0,0,0,58,0,0,4,0,0,0,0,3364,0.14565925,0,0,0.35350001,0,,,,0,,0,,,16,"Roemer, Tim",IN,3,1,0,
Bryan,Richard,NV,105,15700,0,0,0,51,0,0,5,1,0.13,0,0,2601,0.12783433,0,0,0.42700002,0,0,0,0.14585873,1,0,0,0,0.14281945,25,,,,0,1,0.16388313
,,,105,29382,0,1,0,66,0,0,3,0,0,0,0,4356,0.74049598,1,1,0.67549998,0,,,,0,,0,,,9,"Clayton, Eva",NC,1,1,0,
Sessions,Jeff,AL,105,49700,1,0,0,52,0,1,1,0,0,0,0,2704,0.014489604,0,0,0.48300001,0,0,0,0.028448278,0,0,1,0,0.025032705,1,,,,0,1,0.042406954
Ford,Wendell,KY,105,14302,0,0,0,63,0,0,12,1,0.078000002,0,1,3969,0.19479918,1,0,0.40900001,0,0,0,0.32088259,1,1,0,1,0.31779698,144,,,,0,1,0.44696599
,,,105,29752,1,0,0,59,0,0,1,1,0.28299999,0,0,3481,0.91416919,0,0,0.37949997,0,,,,0,,1,,,1,"Pitts, Joseph",PA,16,1,0,
Santorum,Rick,PA,105,29141,1,0,0,49,0,1,2,0,0,0,0,2401,0.18579276,0,0,0.20900001,0,1,0.44068882,0.33352041,1,0,0,0,0.33261737,4,,,,0,1,0.48124808
,,,105,29736,1,0,0,50,0,0,1,0,0,0,0,2500,0.10848468,0,0,0.16450001,1,,,,0,,1,,,1,"Emerson, Jo",MO,8,1,0,
,,,105,15423,1,0,0,72,0,0,6,0,0,0,0,5184,0.82855302,0,0,0.015500001,0,,,,1,,0,,,36,"Houghton, Amo",NY,31,1,0,
,,,105,29724,1,0,0,50,0,0,1,1,0.067000002,0,0,2500,0.8381322,0,0,0.36849999,0,,,,0,,1,,,1,"Snowbarger, Vince",KS,3,1,0,
,,,106,29346,0,1,0,87,0,0,4,0,0,0,0,7569,0.95405,0,0,0.69,0,,,,0,,0,,,16,"Rush, Bobby",IL,1,1,0,
,,,106,29763,0,0,1,58,0,0,2,0,0,0,0,3364,0.1158913,1,0,0.48299998,0,,,,0,,0,,,4,"Hinojosa, Ruben",TX,15,1,0,
Levin,Carl,MI,106,14709,0,0,0,58,0,0,11,0,0,0,0,3364,0.20189719,0,0,0.52399999,0,0,0,0.44886047,1,0,0,0,0.43456993,121,,,,0,1,0.69582373
,,,106,29501,1,0,0,65,0,0,3,0,0,0,0,4225,0.73151845,0,0,0.63700002,0,,,,0,,0,,,9,"Shadegg, John",AZ,4,1,0,
,,,106,39316,1,0,0,79,0,1,4,1,0.65899998,0,0,6241,1.0025182,0,0,0.13500001,0,,,,0,,0,,,16,"McHugh, John",NY,24,1,0,
,,,106,29311,1,0,1,61,0,1,4,0,0,0,0,3721,0.55032051,0,0,0.35100001,0,,,,0,,0,,,16,"Pombo, Richard",CA,11,1,0,
,,,106,29745,0,0,0,57,0,0,2,1,0.149,0,0,3249,0.172473,1,0,0.44299999,0,,,,0,,0,,,4,"Etheridge, Bob",NC,2,1,0,
,,,106,15613,0,0,0,88,0,0,6,1,0.23,0,0,7744,0.21565212,0,0,0.90999997,0,,,,1,,0,,,36,"McDermott, Jim",WA,7,1,0,
,,,106,39302,1,0,1,64,0,0,4,0,0,0,0,4096,0.03084223,0,0,0.294,0,,,,1,,0,,,16,"Bonilla, Henry",TX,23,1,0,
,,,106,29937,0,0,0,50,0,0,1,1,0.198,0,0,2500,0.13879004,0,0,0.442,0,,,,0,,1,,,1,"Inslee, Jay",WA,1,1,0,
,,,106,14657,1,0,0,91,1,0,11,1,0.249,0,0,8281,2.084672,0,0,0.61800003,0,,,,0,,0,,,121,"Sensenbrenner, James",WI,9,1,0,
,,,106,29703,0,0,0,58,0,0,2,1,0.104,0,0,3364,0.13131242,1,0,0.43000001,0,,,,0,,0,,,4,"Snyder, Vic",AR,2,1,0,
Warner,John,VA,106,14712,1,0,0,52,1,0,11,0,0,0,0,2704,2.342659,0,0,0.13499999,0,0,0,1.8359288,1,0,0,0,1.8622445,121,,,,0,1,1.3291986
,,,106,15094,1,0,0,65,0,0,8,1,0.191,1,0,4225,0.36515886,0,0,0.43099999,0,,,,1,,0,,,64,"DeLay, Tom",TX,22,1,0,
,,,106,15124,0,0,0,73,0,0,8,0,0,0,0,5329,1.1414889,0,0,0.59600002,0,,,,1,,0,,,64,"Visclosky, Peter",IN,1,1,0,
Nickles,Don,OK,106,14908,1,0,0,66,0,1,10,1,0.249,1,0,4356,0.75692809,0,0,0.51200002,0,0,0,0.79364264,1,0,0,0,0.78429782,100,,,,0,1,0.83035719
,,,106,14664,0,0,0,54,0,0,11,0,0,0,0,2916,0.077105574,1,0,0.249,0,,,,0,,0,,,121,"Stenholm, Charles",TX,17,1,0,
,,,106,29105,0,0,0,61,0,0,5,0,0,0,0,3721,0.52466077,0,0,0.352,0,,,,0,,0,,,25,"Dooley, Calvin",CA,20,1,0,
,,,106,29759,1,0,0,56,0,0,2,0,0,0,0,3136,0.27010244,0,0,0.49699998,0,,,,1,,0,,,4,"Sessions, Pete",TX,5,1,0,
,,,106,29744,0,0,0,53,0,0,2,0,0,0,0,2809,0.16963227,0,1,0.43199998,0,,,,0,,0,,,4,"McCarthy, Carolyn",NY,4,1,0,
Helms,Jesse,NC,106,14105,1,0,0,53,1,0,14,0,0,0,0,2809,2.1618781,0,0,0.73000002,0,0,0,2.1644614,1,0,0,0,2.1734264,196,,,,0,1,2.1670446
,,,106,39305,0,1,0,72,0,0,4,1,0.20999999,0,0,5184,0.033926453,1,1,0.65799999,0,,,,0,,0,,,16,"Johnson, Eddie",TX,30,1,0,
,,,106,94679,1,0,0,100,0,1,10,1,0.15000001,0,0,10000,1.4757675,0,0,0.23399998,0,,,,0,,0,,,100,"Tauzin, W.",LA,3,1,0,
,,,106,14813,1,0,0,58,1,0,10,0,0,0,0,3364,1.6047881,0,0,0.36300004,0,,,,1,,0,,,100,"Dreier, David",CA,28,1,0,
,,,106,29584,1,0,0,58,0,1,3,1,0.056000002,0,0,3364,2.6639345,0,0,0.42900002,1,,,,0,,0,,,9,"Cubin, Barbara",WY,1,1,0,
Hutchison,Kay,TX,106,49306,1,0,0,61,0,1,4,1,0.20999999,0,0,3721,1.4717205,0,0,0.27500001,1,0,0,1.2594107,1,1,0,0,1.2479786,16,,,,0,1,1.047101
,,,106,15051,1,0,0,77,0,1,9,0,0,0,0,5929,2.2167025,0,0,0.27500001,0,,,,1,,0,,,81,"Packard, Ron",CA,48,1,0,
,,,106,29732,0,0,0,57,0,0,2,1,0.51599997,0,0,3249,0.1079478,0,1,0.463,0,,,,0,,0,,,4,"Stabenow, Debbie",MI,8,1,0,
,,,106,29942,0,0,1,,0,0,1,1,0.56999999,0,0,,0.11103203,0,0,0.44599998,0,,,,0,,1,,,1,"Baca, Joe",CA,42,1,0,
,,,106,29907,1,0,0,56,0,0,1,1,0.17200001,0,0,3136,0.76998276,0,0,0.648,0,,,,0,,1,,,1,"Tancredo, Thomas",CO,6,1,0,
,,,106,15447,1,0,0,72,0,1,7,0,0,0,0,5184,1.9200594,0,0,0.099999987,0,,,,0,,0,,,49,"Weldon, Curt",PA,7,1,0,
,,,106,29534,1,0,0,67,0,0,3,1,0.16,0,0,4489,0.17757575,0,0,0.29300001,0,,,,1,,0,,,9,"Wicker, Roger",MS,1,1,0,
,,,106,15014,1,0,0,72,1,0,9,1,0.14300001,0,0,5184,0.94994378,0,0,0.48000002,0,,,,0,,0,,,81,"Burton, Dan",IN,6,1,0,
,,,106,15619,0,1,0,84,0,0,6,0,0,0,0,7056,0.046263345,0,0,0.81400001,0,,,,0,,0,,,36,"Payne, Donald",NJ,10,1,0,
,,,106,29384,0,0,0,56,0,0,4,1,0.075000003,0,0,3136,0.34720802,0,0,0.42399999,0,,,,0,,0,,,16,"Pomeroy, Earl",ND,1,1,0,
,,,106,15417,1,0,0,70,0,0,7,1,0.34400001,1,0,4900,0.015421115,0,0,0.31900001,0,,,,0,,0,,,49,"Hastert, J.",IL,14,1,0,
,,,106,29922,0,0,0,49,0,0,1,1,0.161,0,0,2401,0.095610917,0,1,0.46699998,0,,,,0,,1,,,1,"Berkley, Shelley",NV,1,1,0,
,,,106,15030,1,0,0,67,1,0,9,1,0.35499999,0,0,4489,0.13879004,0,0,0.21799998,0,,,,0,,0,,,81,"Kasich, John",OH,12,1,0,
,,,106,29925,0,0,0,69,0,0,1,1,0.51499999,0,0,4761,0.16963227,0,0,0.55000001,0,,,,0,,1,,,1,"Crowley, Joseph",NY,7,1,0,
,,,106,29544,1,0,0,62,0,1,3,0,0,0,0,3844,1.4212033,0,0,0.122,1,,,,0,,0,,,9,"Kelly, Sue",NY,19,1,0,
,,,106,29370,0,0,0,71,0,0,4,1,0.29699999,0,0,5041,0.046263345,0,1,0.34,0,,,,0,,0,,,16,"Danner, Pat",MO,6,1,0,
,,,106,15420,1,0,0,63,0,0,7,1,0.52600002,0,0,3969,2.3855312,0,0,0.44700003,0,,,,1,,0,,,49,"Herger, Wally",CA,2,1,0,
